date,aqi,pm2_5_avg,pm2_5_min,pm2_5_max,pm10_avg,pm10_min,pm10_max,no2_avg,no2_min,no2_max,nh3_avg,nh3_min,nh3_max,so2_avg,so2_min,so2_max,co_avg,co_min,co_max,ozone_avg,ozone_min,ozone_max,prominent_pollutent,max_temp,min_temp,humidity,total_deaths,avg_age_deaths,male_deaths,female_deaths,total_admissions,avg_age_admissions,avg_stay_duration,emergency_cases,mortality_rate_%,pollution_health_impact_index,risk_score,pm_avg,no2_impact,air_quality_score,health_impact_score,mortality_to_admissions_ratio,pm2_5_7day_rolling_avg,pm10_7day_rolling_avg,Overall_Risk_Level,month,year,day_of_week,pollution_severity_index,temp_difference,health_burden_index,gender_mortality_ratio,admission_to_emergency_ratio
2018-04-05,86,63,25,79,86,50,118,15,6,17,1,1,1,7,2,20,22,7,78,11,2,35,PM10,38,23,24.0,,,,,16.0,56.1875,5.875,,,60.3,36.18,74.5,18.0,89.20953575909661,21.81654,,66.14285714285714,83.42857142857143,Moderate,4,2018,Thursday,55.050000000000004,15,,,
2018-04-06,70,17,1,67,70,17,101,15,8,17,1,1,1,8,1,20,57,14,111,12,6,28,PM10,38,23,27.0,2.0,49.5,,,37.0,57.08108108108108,6.621621621621622,,5.405405405405405,32.5,21.66216216216216,43.5,18.0,91.21706398996236,7.040202702702702,0.1422475106685633,59.71428571428572,84.28571428571429,Low,4,2018,Friday,33.7,15,16.785135135135135,,
2018-04-07,50,49,5,153,30,5,66,10,4,18,1,1,1,7,3,13,50,25,68,11,7,18,CO,37,21,37.0,1.0,56.0,,,19.0,59.1578947368421,5.2631578947368425,,5.263157894736842,35.5,23.405263157894737,39.5,12.0,93.72647427854454,8.308868421052631,0.2631578947368421,57.42857142857143,78.57142857142857,Low,4,2018,Saturday,33.3,16,17.96263157894737,,
2018-04-08,40,16,1,57,40,20,66,16,15,17,1,1,1,6,2,8,36,25,45,9,2,17,PM10,37,23,38.0,2.0,43.0,,,13.0,57.0,4.230769230769231,,15.384615384615383,23.2,20.073846153846155,28.0,19.2,94.98117942283564,4.657132307692308,1.0989010989010988,50.285714285714285,74.0,Low,4,2018,Sunday,23.2,14,18.667076923076923,,
2018-04-09,43,23,8,47,43,23,60,15,2,17,1,1,1,6,4,18,22,22,37,15,3,55,PM10,36,22,39.0,1.0,90.0,,,23.0,62.08695652173913,6.217391304347826,,4.3478260869565215,27.4,18.179130434782607,33.0,18.0,94.6047678795483,4.981081739130434,0.181159420289855,45.285714285714285,67.71428571428571,Low,4,2018,Monday,26.050000000000004,14,14.029739130434782,,
2018-04-10,60,43,8,130,60,36,105,15,11,17,1,1,1,11,4,38,43,22,73,14,7,34,PM10,35,24,36.0,1.0,60.0,,,17.0,60.88235294117647,8.176470588235293,,5.88235294117647,42.5,27.852941176470587,51.5,18.0,92.47176913425344,11.8375,0.326797385620915,40.85714285714285,60.85714285714285,Moderate,4,2018,Tuesday,40.7,11,21.261764705882353,,
2018-04-11,69,21,3,50,69,21,103,16,13,18,1,1,1,6,2,20,35,14,83,25,5,60,PM10,32,20,49.0,,,,,11.0,64.81818181818181,9.090909090909092,,,34.4,20.64,45.0,19.2,91.34253450439148,7.10016,,33.142857142857146,56.85714285714285,Low,4,2018,Wednesday,33.85,12,,,
2018-04-12,77,72,4,500,77,36,111,16,16,17,1,1,1,3,1,5,31,17,48,26,2,65,PM10,33,20,38.0,,,,,23.0,60.43478260869565,6.826086956521739,,,62.3,37.38,74.5,19.2,90.3387703889586,23.28774,,34.42857142857143,55.57142857142857,Moderate,4,2018,Thursday,56.14999999999999,13,,,
2018-04-13,96,81,9,190,96,33,147,15,12,17,1,1,1,30,2,103,75,3,112,13,3,21,PM10,35,21,20.0,,,,,14.0,63.07142857142857,5.714285714285714,,,72.3,43.38,88.5,18.0,87.95483061480552,31.36374,,43.57142857142857,59.285714285714285,Moderate,4,2018,Friday,70.19999999999999,14,,,
2018-04-14,79,74,30,121,79,44,132,8,5,10,1,1,1,23,2,105,48,36,121,14,9,28,PM10,37,23,17.0,,,,,15.0,61.8,5.133333333333334,,,62.3,37.38,76.5,9.6,90.08782936010036,23.28774,,47.142857142857146,66.28571428571429,Moderate,4,2018,Saturday,59.199999999999996,14,,,
2018-04-15,116,116,56,286,66,38,103,5,1,15,1,1,1,22,4,95,41,28,70,11,5,30,PM2.5,38,24,15.0,3.0,64.33333333333333,,,21.0,67.19047619047619,7.619047619047619,,14.285714285714285,78.8,52.99428571428571,91.0,6.0,85.44542032622334,41.759497142857136,0.6493506493506493,61.42857142857143,70.0,High,4,2018,Sunday,71.2,14,41.38171428571428,,
2018-04-16,110,110,46,286,62,39,103,6,2,15,1,1,1,21,3,85,43,28,58,21,2,56,PM2.5,36,11,24.0,1.0,56.0,,,14.0,64.85714285714286,5.642857142857143,,7.142857142857142,74.8,47.73714285714285,86.0,7.199999999999999,86.19824341279799,35.70738285714285,0.4761904761904761,73.85714285714286,72.71428571428571,Moderate,4,2018,Monday,67.75,25,35.558857142857136,,
2018-04-17,96,96,40,180,78,38,125,7,4,17,1,1,1,19,5,78,38,24,49,17,2,27,PM2.5,35,12,26.0,,,,,20.0,58.85,5.75,,,72.80000000000001,43.68000000000001,87.0,8.4,87.95483061480552,31.79904000000001,,81.42857142857143,75.28571428571429,Moderate,4,2018,Tuesday,66.65,23,,,
2018-04-18,99,72,21,347,99,3,265,7,3,16,2,1,3,4,2,11,34,16,111,22,4,62,PM10,36,13,25.0,1.0,66.0,,,11.0,62.09090909090909,6.818181818181818,,9.090909090909092,67.10000000000001,43.896363636363645,85.5,8.4,87.5784190715182,29.454460000000008,0.7575757575757577,88.71428571428571,79.57142857142857,Moderate,4,2018,Wednesday,61.65,23,33.45472727272728,,
2018-04-19,84,35,3,142,84,56,113,6,2,18,2,1,2,7,3,11,44,3,59,14,5,33,PM10,35,18,24.0,,,,,18.0,57.388888888888886,6.222222222222222,,,43.900000000000006,26.340000000000003,59.5,7.199999999999999,89.46047678795483,11.563260000000003,,83.42857142857143,80.57142857142857,Moderate,4,2018,Thursday,43.00000000000001,17,,,
2018-04-20,71,34,1,83,71,41,105,16,16,17,1,1,1,6,4,8,6,4,8,11,7,18,PM10,33,17,23.0,2.0,61.0,,,23.0,63.65217391304348,7.6521739130434785,,8.695652173913043,41.5,28.378260869565217,52.5,19.2,91.09159347553324,11.776978260869566,0.3623188405797101,76.71428571428571,77.0,Moderate,4,2018,Friday,38.2,16,22.473478260869562,,
2018-04-21,55,40,23,53,55,33,68,16,16,17,1,1,1,7,4,10,34,8,63,11,2,20,PM10,34,20,28.0,1.0,72.0,,,11.0,55.36363636363637,8.636363636363637,,9.090909090909092,39.7,27.45636363636364,47.5,19.2,93.099121706399,10.900176363636366,0.7575757575757577,71.85714285714286,73.57142857142857,Moderate,4,2018,Saturday,37.300000000000004,14,21.946727272727276,,
2018-04-22,53,42,23,54,53,33,67,16,16,17,1,1,1,6,4,9,38,17,60,13,4,19,PM10,35,18,25.0,2.0,58.5,,,6.0,65.83333333333333,6.166666666666667,,33.33333333333333,40.1,37.39333333333333,47.5,19.2,93.3500627352572,14.994726666666663,4.761904761904761,61.285714285714285,71.71428571428571,Moderate,4,2018,Sunday,37.6,17,36.175333333333334,,
2018-04-23,102,73,28,100,102,64,137,25,25,25,2,2,2,7,2,21,35,21,43,12,2,33,PM10,38,19,29.0,,,,,21.0,58.523809523809526,4.809523809523809,,,72.1,43.26,87.5,30.0,87.20200752823087,31.19046,,56.0,77.42857142857143,Moderate,4,2018,Monday,66.0,19,,,
2018-04-24,110,84,38,145,110,73,145,25,25,25,2,2,2,7,3,15,32,26,67,14,4,34,PM10,39,20,25.0,,,,,16.0,66.625,5.9375,,,80.0,48.0,97.0,30.0,86.19824341279799,38.4,,54.285714285714285,82.0,Moderate,4,2018,Tuesday,72.64999999999999,19,,,
2018-04-25,146,136,60,335,146,75,310,25,25,25,2,2,2,13,3,51,34,19,105,12,5,28,PM10,37,22,22.0,,,,,9.0,59.66666666666666,4.555555555555555,,,116.8,70.08,141.0,30.0,81.68130489335006,81.85343999999999,,63.42857142857143,88.71428571428571,High,4,2018,Wednesday,104.95,15,,,
2018-04-26,172,172,74,303,159,94,243,25,25,25,2,2,2,23,2,58,43,21,85,14,8,34,PM2.5,39,24,20.0,,,,,11.0,59.81818181818182,3.4545454545454546,,,138.7,83.21999999999998,165.5,30.0,78.41907151819322,115.42613999999996,,83.0,99.42857142857144,Critical,4,2018,Thursday,124.7,15,,,
2018-04-27,171,161,74,259,171,96,237,25,25,25,2,2,2,10,4,31,43,15,68,16,7,35,PM10,40,27,19.0,,,,,10.0,59.1,4.7,,,136.8,82.08,166.0,30.0,78.54454203262233,112.28544,,101.14285714285714,113.71428571428572,Critical,4,2018,Friday,122.60000000000001,13,,,
2018-04-28,160,151,86,228,160,126,194,25,25,25,2,2,2,12,4,29,38,23,54,12,6,33,PM10,42,28,23.0,1.0,60.0,,,10.0,66.4,8.5,,10.0,128.5,81.1,155.5,30.0,79.92471769134254,104.2135,0.9090909090909092,117.0,128.71428571428572,Critical,4,2018,Saturday,115.25000000000001,14,59.769999999999996,,
2018-04-29,152,142,94,240,152,125,200,25,25,25,2,2,2,18,5,59,38,21,54,10,4,24,PM10,43,26,28.0,,,,,5.0,69.6,9.0,,,121.6,72.96,147.0,30.0,80.92848180677541,88.71935999999998,,131.28571428571428,142.85714285714286,High,4,2018,Sunday,109.85000000000001,17,,,
2018-04-30,171,171,96,272,159,115,202,25,25,25,2,2,2,11,5,25,44,19,54,14,5,23,PM2.5,42,27,24.0,,,,,10.0,61.3,4.7,,,138.2,82.91999999999999,165.0,30.0,78.54454203262233,114.59543999999995,,145.28571428571428,151.0,Critical,4,2018,Monday,123.14999999999999,15,,,
2018-05-01,153,134,85,304,153,102,261,25,25,25,2,2,2,8,4,26,32,6,123,11,9,54,PM10,43,26,26.0,,,,,40.0,58.825,6.175,,,117.9,70.74,143.5,30.0,80.8030112923463,83.40245999999999,,152.42857142857142,157.14285714285714,High,5,2018,Tuesday,105.64999999999999,17,,,
2018-05-02,164,122,68,319,164,114,478,25,25,25,2,1,3,7,3,13,36,24,70,12,6,28,PM10,41,28,27.0,2.0,75.5,,,19.0,61.73684210526316,6.105263157894737,,10.526315789473683,115.2,73.33052631578947,143.0,30.0,79.42283563362611,84.47676631578948,0.5263157894736842,150.42857142857142,159.71428571428572,High,5,2018,Wednesday,104.25,13,54.48926315789474,,
2018-05-03,125,83,33,200,125,74,337,25,25,25,2,2,2,10,4,24,39,22,66,11,7,18,PM10,40,28,25.0,,,,,16.0,59.6875,5.8125,,,84.0,50.4,104.0,30.0,84.31618569636136,42.336,,137.71428571428572,154.85714285714286,High,5,2018,Thursday,77.4,12,,,
2018-05-04,139,104,62,176,139,67,193,25,25,25,2,2,2,8,5,18,42,24,68,9,4,17,PM10,40,27,24.0,,,,,25.0,62.24,6.4,,,98.7,59.21999999999999,121.5,30.0,82.55959849435382,58.45014,,129.57142857142858,150.28571428571428,High,5,2018,Friday,89.94999999999999,13,,,
2018-05-05,126,122,14,183,126,86,169,25,25,26,2,2,2,11,2,54,35,20,75,15,8,55,PM10,39,27,26.0,,,,,22.0,57.63636363636363,5.454545454545454,,,103.8,62.28,124.0,30.0,84.19071518193225,64.64664,,125.42857142857144,145.42857142857142,High,5,2018,Saturday,93.19999999999999,12,,,
2018-05-06,138,136,66,274,138,84,206,25,23,29,2,2,2,12,6,28,51,45,66,23,7,78,PM10,38,26,28.0,1.0,44.0,,,26.0,60.30769230769231,5.615384615384615,,3.8461538461538463,114.4,70.17846153846153,137.0,30.0,82.68506900878293,80.28416,0.1424501424501424,124.57142857142856,143.42857142857142,High,5,2018,Sunday,103.30000000000001,12,50.27876923076923,,
2018-05-07,91,79,46,150,91,62,127,24,22,28,2,1,2,11,7,18,50,46,52,25,14,34,PM10,37,26,27.0,,,,,27.0,65.81481481481481,5.0,,,71.6,42.96,85.0,28.8,88.58218318695107,30.75936,,111.42857142857144,133.71428571428572,Moderate,5,2018,Monday,66.10000000000001,11,,,
2018-05-08,89,83,46,160,89,62,129,23,18,30,1,1,2,9,2,17,12,6,50,26,12,65,PM10,38,25,26.0,,,,,15.0,56.4,7.866666666666666,,,72.8,43.68,86.0,27.6,88.83312421580928,31.79904,,104.14285714285714,124.57142857142856,Moderate,5,2018,Tuesday,64.85000000000001,13,,,
2018-05-09,94,82,32,201,94,53,138,25,25,26,2,2,2,15,3,55,15,2,28,26,14,51,PM10,36,24,28.0,,,,,18.0,54.94444444444444,6.111111111111111,,,74.2,44.52,88.0,30.0,88.20577164366374,33.033840000000005,,98.42857142857144,114.57142857142856,Moderate,5,2018,Wednesday,67.0,12,,,
2018-05-10,161,161,60,351,130,56,264,25,25,26,2,2,2,23,2,78,26,2,42,39,12,58,PM2.5,39,26,20.0,1.0,64.0,,,17.0,58.47058823529412,6.294117647058823,,5.88235294117647,124.5,77.0529411764706,145.5,30.0,79.79924717691343,95.9309117647059,0.326797385620915,109.57142857142856,115.28571428571428,Critical,5,2018,Thursday,110.75,13,55.701764705882354,,
2018-05-11,214,214,73,313,143,89,195,25,25,26,2,2,2,16,2,34,24,2,54,36,25,45,PM2.5,40,27,,,,,,28.0,60.71428571428572,6.571428571428571,,,154.9,92.94,178.5,30.0,73.14930991217064,143.96406000000002,,125.28571428571428,115.85714285714286,Critical,5,2018,Friday,135.04999999999998,13,,,
2018-05-12,272,272,75,361,191,118,283,25,25,25,2,2,2,26,3,65,59,16,94,22,22,37,PM2.5,40,28,,1.0,77.0,,,39.0,62.20512820512821,5.435897435897436,,2.564102564102564,198.3,120.00564102564104,231.5,30.0,65.87202007528231,237.9711861538462,0.0641025641025641,146.71428571428572,125.14285714285714,,5,2018,Saturday,175.4,12,84.7731794871795,,
2018-05-13,105,105,30,271,94,42,187,22,19,28,2,1,3,26,1,51,33,15,70,43,22,73,PM2.5,41,27,,,,,,10.0,59.8,5.5,,,85.10000000000001,51.06,99.5,26.4,86.82559598494353,43.45206000000001,,142.28571428571428,118.85714285714286,High,5,2018,Sunday,77.75,14,,,
2018-05-14,142,142,35,301,91,39,144,24,18,29,1,1,2,13,3,24,34,16,42,35,14,83,PM2.5,40,26,,2.0,65.5,,,26.0,63.73076923076923,5.5,,7.6923076923076925,103.1,64.93692307692307,116.5,28.8,82.1831869510665,66.94996769230768,0.2849002849002849,151.28571428571428,118.85714285714286,High,5,2018,Monday,90.7,14,47.76353846153845,,
2018-05-15,97,97,35,197,86,39,132,25,24,26,2,1,2,15,2,24,54,16,70,31,17,48,PM2.5,41,28,23.0,,,,,13.0,63.23076923076923,5.0,,,79.3,47.58,91.5,30.0,87.82936010037642,37.73094,,153.28571428571428,118.42857142857144,Moderate,5,2018,Tuesday,72.55000000000001,13,,,
2018-05-16,234,234,94,440,128,103,151,24,22,28,3,1,5,16,3,32,30,15,41,32,10,50,PM2.5,40,28,18.0,1.0,49.0,,,12.0,66.08333333333333,6.75,,8.333333333333332,160.20000000000002,99.45333333333332,181.0,28.8,70.63989962358846,159.32423999999995,0.641025641025641,175.0,123.28571428571428,Critical,5,2018,Wednesday,138.7,12,72.11733333333333,,
2018-05-17,269,269,143,306,158,121,178,25,25,25,2,2,2,17,1,64,33,26,49,35,12,52,PM2.5,41,27,16.0,,,,,14.0,62.142857142857146,4.785714285714286,,,186.9,112.14,213.5,30.0,66.24843161856964,209.58966,,190.42857142857144,127.28571428571428,,5,2018,Thursday,162.1,14,,,
2018-05-18,269,269,106,350,182,130,251,25,25,25,2,2,2,24,1,69,37,15,84,36,16,51,PM2.5,40,28,14.0,,,,,18.0,59.888888888888886,6.222222222222222,,,194.1,116.46,225.5,30.0,66.24843161856964,226.04886,,198.28571428571428,132.85714285714286,,5,2018,Friday,170.20000000000002,12,,,
2018-05-19,217,217,105,301,146,126,172,25,24,25,2,1,2,19,1,73,32,19,74,31,10,36,PM2.5,41,28,14.0,,,,,17.0,60.64705882352941,8.058823529411764,,,157.3,94.38,181.5,30.0,72.77289836888332,148.45974,,190.42857142857144,126.42857142857144,Critical,5,2018,Saturday,137.85000000000002,13,,,
2018-05-20,263,263,141,479,152,93,241,25,24,26,2,2,2,17,4,42,30,15,58,20,10,38,PM2.5,41,29,10.0,1.0,70.0,,,13.0,60.92307692307692,5.846153846153846,,7.6923076923076925,182.1,112.33692307692309,207.5,30.0,67.00125470514429,204.56553692307693,0.5494505494505495,213.0,134.71428571428572,,5,2018,Sunday,157.75,12,80.94353846153845,,
2018-05-21,204,204,106,300,119,75,152,25,25,25,2,2,2,16,2,65,29,17,52,19,11,42,PM2.5,42,29,8.0,,,,,22.0,60.90909090909091,5.2727272727272725,,,142.7,85.61999999999999,161.5,30.0,74.40401505646173,122.17973999999997,,221.8571428571429,138.71428571428572,Critical,5,2018,Monday,124.10000000000001,13,,,
2018-05-22,204,204,115,267,130,94,158,25,25,25,2,2,2,18,1,101,28,16,52,16,12,45,PM2.5,42,30,10.0,1.0,40.0,,,21.0,58.0,4.380952380952381,,4.761904761904762,146.0,89.50476190476189,167.0,30.0,74.40401505646173,130.67695238095234,0.2164502164502164,237.14285714285717,145.0,Critical,5,2018,Tuesday,127.55000000000001,12,64.08190476190475,,
2018-05-23,204,204,67,500,134,111,171,25,24,25,2,2,2,24,4,100,35,2,67,24,13,46,PM2.5,43,30,7.0,,,,,16.0,54.75,5.5625,,,147.2,88.32,169.0,30.0,74.40401505646173,130.00704,,232.8571428571429,145.85714285714286,Critical,5,2018,Wednesday,129.70000000000002,13,,,
2018-05-24,159,159,34,301,129,78,169,25,24,25,2,2,2,17,4,52,32,8,49,26,16,48,PM2.5,42,31,12.0,,,,,24.0,61.0,5.208333333333333,,,123.2,73.91999999999999,144.0,30.0,80.05018820577165,91.06944,,217.14285714285717,141.71428571428572,High,5,2018,Thursday,109.35,11,,,
2018-05-25,141,141,22,309,121,69,187,22,5,25,2,2,2,18,7,34,33,12,58,26,10,42,PM2.5,41,30,12.0,,,,,26.0,60.80769230769231,5.846153846153846,,,111.2,66.72,131.0,26.4,82.3086574654956,74.19264,,198.8571428571429,133.0,High,5,2018,Friday,99.45,11,,,
2018-05-26,166,166,78,310,141,102,219,6,5,6,2,2,2,38,5,126,43,16,72,24,9,43,PM2.5,42,31,14.0,1.0,77.0,,,12.0,65.25,4.083333333333333,,8.333333333333332,126.5,79.23333333333332,153.5,7.199999999999999,79.17189460476789,100.23016666666663,0.641025641025641,191.57142857142856,132.28571428571428,Critical,5,2018,Saturday,115.55000000000001,11,57.963333333333324,,
2018-05-27,230,230,85,321,164,100,220,7,5,19,2,2,3,33,1,68,43,7,105,23,8,41,PM2.5,42,30,9.0,,,,,22.0,57.72727272727273,4.954545454545454,,,165.6,99.36,197.0,8.4,71.14178168130489,164.54016,,186.8571428571429,134.0,Critical,5,2018,Sunday,147.70000000000002,12,,,
2018-05-28,257,257,133,313,199,135,269,10,4,35,2,2,6,21,10,38,30,5,96,24,11,30,PM2.5,43,32,11.0,,,,,23.0,68.1304347826087,5.260869565217392,,,190.2,114.12,228.0,12.0,67.75407779171894,217.05624,,194.42857142857144,145.42857142857142,,5,2018,Monday,167.6,11,,,
2018-05-29,225,225,91,402,174,109,266,8,3,39,2,2,3,25,12,55,44,15,57,21,6,29,PM2.5,44,31,15.0,1.0,57.0,,,22.0,60.40909090909091,6.409090909090909,,4.545454545454546,166.29999999999998,101.5981818181818,199.5,9.6,71.76913425345043,168.95777636363633,0.1976284584980237,197.42857142857144,151.71428571428572,,5,2018,Tuesday,148.09999999999997,13,72.48236363636363,,
2018-05-30,232,232,150,330,188,154,243,6,4,10,2,2,2,22,3,55,34,14,73,22,12,46,PM2.5,45,32,18.0,,,,,19.0,62.94736842105263,4.7368421052631575,,,173.6,104.16,210.0,7.199999999999999,70.89084065244667,180.82176,,201.42857142857144,159.42857142857142,,5,2018,Wednesday,154.0,13,,,
2018-05-31,176,176,61,322,167,137,198,6,4,8,2,1,3,15,3,26,39,11,72,23,14,45,PM2.5,44,31,28.0,,,,,22.0,61.95454545454545,6.909090909090909,,,139.29999999999998,83.57999999999998,171.5,7.199999999999999,77.91718946047679,116.42693999999996,,203.8571428571429,164.85714285714286,Critical,5,2018,Thursday,124.85000000000001,13,,,
2018-06-01,222,222,99,311,179,148,222,7,4,16,3,2,4,19,3,58,34,10,73,25,10,40,PM2.5,43,32,30.0,,,,,24.0,66.125,6.833333333333333,,,166.1,99.66,200.5,8.4,72.14554579673776,165.53526,,215.42857142857144,173.14285714285714,Critical,6,2018,Friday,147.15,11,,,
2018-06-02,162,121,26,332,162,52,500,8,3,18,2,1,4,24,1,61,33,15,45,28,9,42,PM10,43,30,31.0,,,,,8.0,58.5,6.0,,,110.7,66.41999999999999,141.5,9.6,79.67377666248431,73.52694,,209.0,176.14285714285714,High,6,2018,Saturday,102.25000000000001,13,,,
2018-06-03,117,104,49,257,117,89,145,9,2,23,2,2,3,8,1,14,34,15,49,19,9,35,PM10,43,32,30.0,,,,,5.0,63.6,3.6,,,88.89999999999999,53.34,110.5,10.8,85.31994981179423,47.41926,,191.0,169.42857142857142,High,6,2018,Sunday,80.55,11,,,
2018-06-04,174,174,88,359,140,112,163,8,2,18,3,2,5,13,1,28,37,19,42,24,8,43,PM2.5,42,33,31.0,,,,,18.0,64.66666666666667,4.222222222222222,,,130.6,78.36,157.0,9.6,78.168130489335,102.33816,,179.14285714285714,161.0,Critical,6,2018,Monday,115.95,9,,,
2018-06-05,191,191,37,359,141,112,165,8,2,19,2,1,2,14,1,28,6,19,87,26,7,42,PM2.5,42,33,32.0,,,,,10.0,66.3,5.4,,,139.4,83.64,166.0,9.6,76.03513174404014,116.59416,,174.28571428571428,156.28571428571428,Critical,6,2018,Tuesday,121.60000000000001,9,,,
2018-06-06,110,107,24,243,110,57,276,9,2,47,4,2,18,16,1,48,25,15,50,27,8,38,PM10,41,34,33.0,,,,,17.0,59.70588235294117,6.705882352941177,,,88.3,52.98,108.5,10.8,86.19824341279799,46.78133999999999,,156.42857142857142,145.14285714285714,High,6,2018,Wednesday,80.0,7,,,
2018-06-07,105,105,40,254,101,65,138,6,4,13,2,2,3,18,3,36,39,19,52,22,9,49,PM2.5,40,33,35.0,,,,,24.0,61.91666666666666,5.458333333333333,,,84.0,50.4,103.0,7.199999999999999,86.82559598494353,42.336,,146.28571428571428,135.71428571428572,High,6,2018,Thursday,76.95,7,,,
2018-06-08,169,169,30,255,128,9,184,9,4,91,2,2,2,22,7,56,42,14,93,23,8,47,PM2.5,41,32,40.0,,,,,23.0,63.78260869565217,4.913043478260869,,,124.7,74.82,148.5,10.8,78.79548306148055,93.30054,,138.71428571428572,128.42857142857142,High,6,2018,Friday,111.64999999999999,9,,,
2018-06-09,105,79,21,176,105,45,176,29,12,73,2,1,8,18,2,52,29,10,42,24,7,42,PM10,40,32,45.0,,,,,17.0,65.3529411764706,9.176470588235292,,,76.8,46.08,92.0,34.8,86.82559598494353,35.38944,,132.71428571428572,120.28571428571428,Moderate,6,2018,Saturday,70.7,8,,,
2018-06-10,108,100,41,233,108,75,138,24,6,54,2,1,4,28,4,60,31,22,56,26,5,40,PM10,42,33,35.0,,,,,19.0,58.89473684210526,7.842105263157895,,,87.2,52.32,104.0,28.8,86.44918444165621,45.62304,,132.14285714285714,119.0,High,6,2018,Sunday,80.35,9,,,
2018-06-11,113,100,49,183,113,72,145,25,7,66,2,1,3,18,4,34,25,17,60,24,8,39,PM10,44,32,20.0,,,,,16.0,61.9375,4.5625,,,88.9,53.34,106.5,30.0,85.82183186951066,47.41926,,121.57142857142856,115.14285714285714,High,6,2018,Monday,80.7,12,,,
2018-06-12,139,114,39,300,139,108,207,24,8,54,2,2,2,27,3,61,36,12,49,14,4,32,PM10,45,33,18.0,,,,,28.0,59.75,6.5,,,103.5,62.09999999999999,126.5,28.8,82.55959849435382,64.27349999999998,,110.57142857142856,114.85714285714286,High,6,2018,Tuesday,95.39999999999999,12,,,
2018-06-13,163,115,31,238,163,114,358,23,7,45,2,2,2,25,11,53,30,16,47,18,4,38,PM10,47,34,15.0,1.0,62.0,,,29.0,60.6551724137931,7.413793103448276,,3.4482758620689653,111.0,67.97931034482758,139.0,27.6,79.5483061480552,75.45703448275862,0.1149425287356321,111.71428571428572,122.42857142857144,High,6,2018,Wednesday,102.35000000000001,13,48.62,,
2018-06-14,486,419,150,500,486,222,500,19,8,28,2,1,3,14,1,34,27,14,46,22,7,40,PM10,46,33,20.0,,,,,25.0,56.36,5.92,,,359.1,215.46,452.5,22.8,39.021329987452944,773.7168600000001,,156.57142857142858,177.42857142857142,,6,2018,Thursday,319.0,13,,,
2018-06-15,344,344,146,500,290,120,450,22,2,44,2,1,3,32,4,100,22,7,97,21,8,45,PM2.5,44,32,24.0,1.0,78.0,,,13.0,66.46153846153847,6.461538461538462,,7.6923076923076925,263.4,161.11692307692306,317.0,26.4,56.83814303638645,424.3819753846153,0.5494505494505495,181.57142857142856,200.57142857142856,,6,2018,Friday,232.2,12,115.08953846153844,,
2018-06-16,364,293,13,500,364,181,500,74,3,108,2,1,5,26,2,71,51,8,123,23,9,46,PM10,42,30,29.0,,,,,14.0,62.0,8.357142857142858,,,270.5,162.29999999999998,328.5,88.8,54.32873274780427,439.0215,,212.14285714285717,237.57142857142856,,6,2018,Saturday,242.65,12,,,
2018-06-17,141,141,47,313,128,60,264,25,4,60,5,1,16,13,3,21,40,6,112,25,7,40,PM2.5,40,31,30.0,,,,,8.0,56.375,6.625,,,113.9,68.34,134.5,30.0,82.3086574654956,77.83926000000001,,218.0,240.42857142857144,High,6,2018,Sunday,101.85000000000001,9,,,
2018-06-18,134,89,48,168,134,116,155,23,6,55,4,1,37,14,1,28,26,10,74,18,10,58,PM10,39,29,34.0,,,,,12.0,57.5,4.416666666666667,,,89.29999999999998,53.57999999999999,111.5,27.6,83.18695106649938,47.84693999999998,,216.42857142857144,243.42857142857144,High,6,2018,Monday,81.95,10,,,
2018-06-19,138,90,43,166,138,115,150,34,8,69,1,1,11,11,1,30,21,8,45,28,10,40,PM10,42,30,25.0,,,,,17.0,57.8235294117647,8.823529411764707,,,93.2,55.92,114.0,40.8,82.68506900878293,52.11744,,213.0,243.28571428571428,High,6,2018,Tuesday,84.64999999999999,12,,,
2018-06-20,144,90,32,179,144,103,194,22,2,44,3,1,4,21,3,56,37,10,105,16,10,59,PM10,41,31,20.0,,,,,18.0,54.27777777777778,7.222222222222222,,,92.6,55.56,117.0,26.4,81.93224592220828,51.44855999999999,,209.42857142857144,240.57142857142856,High,6,2018,Wednesday,86.44999999999997,10,,,
2018-06-21,124,88,40,216,124,65,225,32,9,61,3,2,4,17,2,27,10,1,103,33,9,79,PM10,43,32,16.0,,,,,17.0,63.52941176470589,6.529411764705882,,,87.6,52.56,106.0,38.4,84.44165621079047,46.04256,,162.14285714285714,188.8571428571429,High,6,2018,Thursday,79.4,11,,,
2018-06-22,94,55,14,95,94,66,121,24,8,55,2,2,2,22,1,62,11,4,23,38,16,55,PM10,44,33,19.0,1.0,61.0,,,19.0,56.78947368421053,6.421052631578948,,5.263157894736842,60.5,38.40526315789474,74.5,28.8,88.20577164366374,23.23518421052632,0.2631578947368421,120.85714285714286,160.85714285714286,Moderate,6,2018,Friday,56.550000000000004,11,28.462631578947367,,
2018-06-23,120,120,49,192,113,69,208,16,13,19,1,1,1,14,7,33,12,2,31,31,8,45,PM2.5,42,32,30.0,,,,,15.0,64.33333333333333,6.133333333333334,,,97.1,58.260000000000005,116.5,19.2,84.9435382685069,56.57046,,96.14285714285714,125.0,High,6,2018,Saturday,86.30000000000001,10,,,
